headword_iast	headword_slp1	entry_id	page	body
etad	etad	961	137-a	"{@etád@}¦ [<ls n=""wg,499"">499b</ls>], {%<ab>pron.</ab>%} this here, {%prop, referring%} {%to something near the speaker%} ({%<ab>e. g.</ab>%} <ls n=""lan,18,8"">18<sup>8</sup></ls>, <ls n=""lan,19,12"">19<sup>12</sup></ls>, <ls n=""lan,51,19"">51<sup>19</sup></ls>); this; {%refers almost always to what%} {%precedes%} ({%<ab>e. g.</ab>%} <ls n=""lan,6,9"">6<sup>9</sup></ls>, <ls n=""lan,19,3"">19<sup>3</sup></ls>, <ls n=""lan,51,18"">51<sup>18</sup></ls>, <ls n=""lan,68,5"">68<sup>5</sup></ls>), {%has just%} {%happened%} ({%<ab>e. g.</ab>%} <ls n=""lan,20,11"">20<sup>11</sup></ls>, <ls n=""lan,25,12, 13"">25<sup>12, 13</sup></ls>), {%or has just%} {%been mentioned%} ({%<ab>e. g.</ab>%} <ls n=""lan,7,5"">7<sup>5</sup></ls>, <ls n=""lan,25,18"">25<sup>18</sup></ls>, <ls n=""lan,28,11"">28<sup>11</sup></ls>), {%as being%} {%nearer the speaker; very seldom%}--<ls n=""lan,28,6"">28<sup>6</sup></ls>, <ls n=""lan,92,19"">92<sup>19</sup></ls>, <ls n=""lan,96,5"">96<sup>5</sup></ls>--{%to what follows; joined with other%} {%pronouns: <ab>w.</ab>%} {@yad,@} <ls n=""lan,94,15"">94<sup>15</sup></ls>; {%<ab>w.</ab>%} {@tad,@} <ls n=""lan,45,9"">45<sup>9</sup></ls>, <ls n=""lan,95,6"">95<sup>6</sup></ls>; {%<ab>w.</ab>%} {@aham@} {%to be supplied,%} <ls n=""lan,52,9"">52<sup>9</sup></ls>. [<ab>pron.</ab> root e, <ls n=""wg,499"">499b</ls>: in usage, {@etád: idám::@} <lang n=""greek"">ταῦ</lang>- <lang n=""greek"">τα: τάδε</lang>.]"
etadartham	etadarTam	962	137-a	"{@etad-artham,@}¦ {%<ab>adv.</ab>%} for this purpose; therefore. [<ls n=""wg,499"">499b<sup>2</sup></ls>, <ls n=""wg,1302"">1302c<sup>4</sup></ls>.]"
etarhi	etarhi	963	137-a	"{@etárhi,@}¦ {%<ab>adv.</ab>%} nowadays. [{@etá,@} <ls n=""wg,1103"">1103c</ls>.]"
etādṛś	etAdfS	964	137-a	"{@etā-dṛ́ś,@}¦ {%<ab>a.</ab>%} such; {@etādṛk,@} {%<ab>acc.</ab> <ab>s.</ab> <ab>n.</ab>,%} such as I have, <ls n=""lan,82,14"">82<sup>14</sup></ls>. [<ls n=""wg,518"">518.</ls>]"
etādṛśa	etAdfSa	965	137-a	"{@etā-dṛ́śa,@}¦ {%<ab>a.</ab>%} such; {@et.…yat,@} such… that. [<ls n=""wg,518"">518.</ls>]"
etāvant	etAvant	966	137-a	"{@etā́vant,@}¦ {%<ab>a.</ab>%} thus much, <ls n=""lan,12,9"">12<sup>9</sup></ls>; {@etāvān…@} {@yena,@} so great…that, <ls n=""lan,21,10"">21<sup>10</sup></ls>. [{@etá,@} <ls n=""wg,517"">517.</ls>]"
edh	eD	967	137-a	{@√edh@}¦ ({@édhate; edhā́ṃ cakre; aídhiṣṭa;@} {@edhitá; édhitum@}). thrive; prosper. [<ab>ident.</ab> <ab>w.</ab> {@√ṛdh,@} <ab>q. v.</ab>: <ab>cf.</ab> {@geha@} <ab>w.</ab> {@gṛha.@}]
ena	ena	968	137-a	"{@ena@}¦ [<ls n=""wg,500"">500]</ls>, {%<ab>encl.</ab> <ab>pron.</ab> used only substantively;%} <lbinfo n=""substantive-ly;""/> {%unemphatic%} him, her, it, them. [<ab>pron.</ab> root e.]"
enas	enas	969	137-a	{@énas,@}¦ {%<ab>n.</ab>%} sin. [perhaps, ‘deed of violence,’ {@√in.@}]
enasvant	enasvant	970	137-a	{@énasvant,@}¦ {%<ab>a.</ab>%} sinful. [{@énas.@}]
enā	enA	971	137-a	"{@enā́,@}¦ {%<ab>adv.</ab>%} in this way; here; {@pará enā́:@} beyond here; beyond, {%<ab>w.</ab> <ab>instr.</ab>,%} <ab>RV.</ab> x. <ls n=""wg,125"">125.</ls> 8; there; {@yátra…enā́,@} whither… thither. [<ab>pron.</ab> root {@a,@} see {@idám,@} and <ab>cf.</ab> <ls n=""wg,502"">502<sup>2</sup></ls> and <ls n=""wg,1112"">1112a</ls>.]"
eraṇḍa	eraRqa	972	137-a	"{@eraṇḍa,@}¦ {%<ab>m.</ab>%} Ricĭnus communis, {%<ab>i. e.</ab>%} castoroil  <lbinfo n=""castor-oil""/> plant {%or%} Palma Christi."
eva	eva	973	137-b	"{@evá,@}¦ {%<ab>adv.</ab>%} <div n=""2""/>{@—1.@} in this way; so; {%in this signification %} <lbinfo n=""sig-nification""/> {%Vedic only, its place being supplied%} {%in post-Vedic by%} {@evám; yáthā…evá,@} as… so, <ls n=""lan,86,13"">86<sup>13</sup></ls>; {@evá_íd,@} in very truth, <ls n=""lan,74,6"">74<sup>6</sup></ls>; <div n=""1""/><div n=""2""/>{@—2.@} just, exactly, {%<ab>etc.</ab>, emphasizing the%} {%preceding word; in this sense Vedic%} (<ls n=""lan,69,5"">69<sup>5</sup></ls>, <ls n=""lan,85,1"">85<sup>1</sup></ls>, <ls n=""lan,87,1"">87<sup>1</sup></ls>, <ls n=""lan,91,5"">91<sup>5</sup></ls>) {%and post-Vedic; requires the%} {%most various translations--sometimes mere%} {%stress of voice:%} precisely; no more nor less than; nothing short of; no other than; merely; quite; without exception; andha eva, blind outright; {@vasudhā_eva,@} the whole earth; {@mṛtyur eva,@} sure death; {@mūṣika eva kṛtas,@} was changed back to a simple mouse; {@cintayann eva,@} just while he was thinking; {@uktam eva mayā,@} just what I told thee; {@lokaiḥ kiṃcid vaktavyam @} <lbinfo n=""vak-tavyam""/> {@eva,@} folks will be sure to say something; {@eka eva,@} entirely alone; {@pumāṃsa @} <lbinfo n=""pu-māṃsa""/> {@eva,@} only males; {%--in connection <ab>w.</ab>%} {%pronouns and adverbs:%} {@etad eva,@} this very; {@tathā_eva,@} all so, {%<ab>i. e.</ab>%} also; {@na_eva,@} by no means; {%<ab>w.</ab> very attenuated <ab>mg</ab> in%} {@ca_eva,@} and also, {%and%} {@eva ca,@} and also, {%the latter at%} {%end of a śloka,%} <ls n=""lan,58,15"">58<sup>15</sup></ls>. [<ab>pron.</ab> root e, <ls n=""wg,1102"">1102b</ls>: sometimes {@evā́,@} <ls n=""wg,248"">248a</ls>.]"
evaṃvid	evaMvid	974	137-b	{@evaṃ-víd,@}¦ {%<ab>a.</ab>%} knowing so {%or%} such, {%<ab>i. e.</ab>%} well instructed, knowing what's what.
evaṃvidha	evaMviDa	975	137-b	"{@evaṃvidha,@}¦ {%<ab>a.</ab>%} of such sort, such. [evam (1306) {@+ vidhā,@} <ls n=""wg,1302"">1302c</ls> 5.]"
evam	evam	976	137-b	"{@evám,@}¦ {%<ab>adv.</ab>%} in this way; so; {%post-Vedic, and%} {%supplying the place of%} {@evá@} {%in <ab>mg</ab>%} 1; {%used%} {%first <ab>w.</ab>%} {@√vid: yá eváṃ vidús,@} who know thus, have this knowledge, <ls n=""lan,97,1, 3"">97<sup>1, 3</sup></ls>; {@yathā@} {@…evam,@} as…so; {%very frequent <ab>w.</ab>%} {@uktvā@} {%or%} {@śrutvā,@} upon saying {%or%} hearing this; {@evam ukta,@} thus addressed; {%<ab>w.</ab> <ab>impers.</ab>%} {%used <ab>ppl.</ab>,%} <ls n=""lan,7,8"">7<sup>8</sup></ls>, <ls n=""lan,39,22"">39<sup>22</sup></ls>; {@evam astu,@} so be it; {@mā_evam,@} not so ! {@yady evam,@} if that's the case, <ls n=""lan,48,11"">48<sup>11</sup></ls>; {@evam,@} in that case, <ls n=""lan,11,4"">11<sup>4</sup></ls>; {@evam,@} likewise, <ls n=""lan,103,7"">103<sup>7</sup></ls>; {%refers back%} ({%<ab>e. g.</ab>%} <ls n=""lan,28,21"">28<sup>21</sup></ls>, <ls n=""lan,52,8"">52<sup>8</sup></ls>), {%or forward%} ({%<ab>e. g.</ab>%} <ls n=""lan,31,5"">31<sup>5</sup></ls>, <ls n=""lan,37,8"">37<sup>8</sup></ls>, <ls n=""lan,50,6"">50<sup>6</sup></ls>); {%used%} {%superfluously <ab>w.</ab>%} {@iti,@} <ls n=""lan,61,12"">61<sup>12</sup></ls>; {%as <ab>equiv.</ab> to%} {@evaṃvidha,@} <lbinfo n=""evaṃ-vidha,""/> <ls n=""lan,15,4"">15<sup>4</sup></ls>. [<ab>pron.</ab> root e, <ls n=""wg,1102"">1102b</ls>.]"
evambhūta	evamBUta	977	137-b	"{@evam-bhūta,@}¦ {%<ab>a.</ab>%} such. [see <ls n=""wg,1273"">1273c</ls>.]"
eso	eso	978	137-b	"{@eso,@}¦ {%a Prakrit form for%} {@eṣas,@} <ls n=""lan,49,8"">49<sup>8</sup></ls>"
aikamatya	Ekamatya	979	137-b	"{@aikamatya,@}¦ {%<ab>n.</ab>%} unanimity. [{@ekamati,@} <ls n=""wg,1211"">1211.</ls>]"
aitihāsika	EtihAsika	980	138-a	"{@aitihāsika,@}¦ {%<ab>m.</ab>%} teller of old legends. [{@itihāsa,@} <lbinfo n=""[iti-hāsa,""/> <ls n=""wg,1222"">1222e</ls> 2.]"
aindrābārhaspatya	EndrAbArhaspatya	981	138-a	"{@aindrābārhaspatyá,@}¦ {%<ab>a.</ab>%} belonging to Indra and Brihaspati. [{@índrābṛ́haspáti,@} <ls n=""wg,1204"">1204c</ls>.]"
okas	okas	982	138-a	{@ókas,@}¦ {%<ab>n.</ab>%} wonted place; home. [{@√uc.@}]
oṃkṛta	oMkfta	983	138-a	"{@oṃ-kṛta,@}¦ {%<ab>a.</ab>%} having an uttered om, {{accompanled->accompanied||20210219|Dr. Sampada Savardekar|https://github.com/sanskrit-lexicon/csl-corrections/issues/52|}}  <lbinfo n=""accom-panled""/> by om. [the natural order would require {@kṛtaum:@} order inverted to avoid such an undeclinable stem.]"
ojas	ojas	984	138-a	"{@ójas,@}¦ {%<ab>n.</ab>%} strength; power. [{@√vaj@} or {@uj,@} <ls n=""wg,252"">252,</ls> <ab>cf.</ab> {@ug-rám ój-as,@} <ls n=""lan,78,6"">78<sup>6</sup></ls>: <ab>cf.</ab> <ab>Lat.</ab> {%augus-tus,%} ‘mighty, {%<ab>i. e.</ab>%} august.’]"
ojodā	ojodA	985	138-a	"{@ojo-dā́@}¦ [<ls n=""wg,352"">352]</ls>, {%<ab>a.</ab>%} strength-giving."
odana	odana	986	138-a	"{@odaná,@}¦ {%<ab>m.</ab> <ab>n.</ab>%} grain boiled with milk; porridge. <lbinfo n=""por-ridge.""/>  [{@√ud:@} for <ab>mg</ab>, <ab>cf.</ab> <ab>Eng.</ab> {%broth%} and {%brew.%}]"
opaśa	opaSa	987	138-a	{@opaśá,@}¦ {%<ab>m.</ab>%} top-knot; plume. [perhaps for {@*ava-paśa, √2paś.@}]
om	om	988	138-a	"{@óm,@}¦ {%a word of solemn asseveration and reverent %} <lbinfo n=""rev-erent""/> {%acknowledgment, somewhat like <lang n=""greek"">ἀμήν</lang>;%} {%a sacred mystic syllable, uttered at the <ab>beg.</ab>%} {%and end of Veda-reading; <ab>cf.</ab>%} {@praṇava.@} [origin uncertain.]"
oṣadhī	ozaDI	989	138-a	{@óṣadhī,@}¦ {%later%} {@óṣadhi,@} {%<ab>f.</ab>%} herb; plant; a simple.
aupamya	Opamya	990	138-a	"{@aupamya,@}¦ {%<ab>n.</ab>%} similitude; likeness. [{@upamā́,@} <lbinfo n=""[upa-mā́,""/> <ls n=""wg,1211"">1211.</ls>]"
aupaveśi	OpaveSi	991	138-a	"{@aúpaveśi,@}¦ {%<ab>m.</ab> patronymic of Aruna.%} [{@úpaveśi@} <lbinfo n=""[úpa-veśi""/> (or {@upaveśá ?@}): <ab>cf.</ab> <ls n=""wg,1221"">1221.</ls>]"
auṣadha	OzaDa	992	138-a	"{@auṣadhá,@}¦ {%<ab>a.</ab>%} consisting of herbs; {%as <ab>n.</ab>%} herbs {%collectively;%} simples; medicine. [{@óṣadhi, <ls n=""wg,1208"">1208d</ls>.@}]"
ka	ka	993	138-a	"{@1ká@}¦ [<ls n=""wg,504"">504]</ls>, {%<ab>pron.</ab>%} <div n=""2""/>{@—1.@} {%interrogative.%} who, what; {%used as <ab>subst.</ab>%} (<ls n=""lan,7,6, 7"">7<sup>6, 7</sup></ls>) {%or as <ab>adj.</ab>%} (<ls n=""lan,18,17"">18<sup>17</sup></ls>); {@kim@} {%<ab>w.</ab> <ab>instr.</ab>: <ab>e. g.</ab>%} {@kiṃ yuddhena,@} what (is there) with fighting, what's the use of fighting, <ls n=""lan,45,14"">45<sup>14</sup></ls>; {%so%} <ls n=""lan,17,19"">17<sup>19</sup></ls>, <ls n=""lan,24,9"">24<sup>9</sup></ls>; {%so%} {@ko@} {@‘rthas,@} <ls n=""lan,17,18"">17<sup>18</sup></ls>; {@kim@} {%<ab>w.</ab> <ab>instr.</ab> and <ab>gen.</ab>: <ab>e. g.</ab>%} {@nīrujaḥ kim auṣadhais,@} what has a well man (to do) with medicines, <ls n=""lan,22,3"">22<sup>3</sup></ls>; {%so%} <ls n=""lan,32,21"">32<sup>21</sup></ls>, <ls n=""lan,51,20"">51<sup>20</sup></ls>; ka {%<ab>w.</ab> particles:%} {@ko nāma,@} who indeed; <lbinfo n=""in-deed;""/>  {@ko nu,@} who pray; {@ko vā,@} who possibly, <lbinfo n=""pos-sibly,""/>  <ls n=""lan,18,1"">18<sup>1</sup></ls>; <div n=""1""/><div n=""2""/>{@—2.@} {%indefinite, both <ab>adj.</ab> and <ab>subst.</ab>, chiefly%} {%in negative clauses and <ab>w.</ab> the particles%} [{%see%} [Page138-b+ 50] <ls n=""wg,507"">507]</ls> {@ca, caná, cid, ápi; --2a.@} {%<ab>w.</ab>%} {@mā́: mā́@} {@kásmai dhātam abhy àmitríṇe nas,@} deliver  <lbinfo n=""de-liver""/> us not over to any foe; <div n=""2""/>{@—2b. ka ca,@} some, any, {%<ab>adj.</ab> or <ab>subst.</ab>;%} {@kiṃ ca,@} anything; <lbinfo n=""any-thing;""/>  {%<ab>w.</ab> relative,%} {@yāś (ca) kāś ca,@} (and) what soever, <ls n=""lan,68,10"">68<sup>10</sup></ls>; <div n=""2""/>{@—2c.@} {%<ab>w.</ab>%} {@ca na@} {%and%} {@cana: ka ca na,@} also {%or%} even not any; {%<ab>esp.</ab> after a negative:%} {@na taṃ śaknuvanti@} {@vyāhartum api, kiṃ ca na,@} can not even speak to him, not even anything, {%<ab>i. e.</ab>%} can not even speak anything to him, <ls n=""lan,8,19"">8<sup>19</sup></ls>; {%so%} <ls n=""lan,96,21"">96<sup>21</sup></ls>; {%and so%} ({%the feeling for the negation in%} {@cana@} {%in such collocations becoming lost%}), {@ka@} {@cana@} {%means%} any, anything, {%<ab>cf.</ab>%} {@cana;@} {%<ab>w.</ab>%} {%relative,%} soever; {@yat kiṃcana,@} whatsoever, <ls n=""lan,9,16"">9<sup>16</sup></ls>; <div n=""2""/>{@—2d.@} {%very often%} {@ka cid:@} any body {%or%} thing; certain, <ls n=""lan,18,11"">18<sup>11</sup></ls>; {%often <ab>w.</ab> negative: <ab>e. g.</ab>%} <ls n=""lan,9,9"">9<sup>9</sup></ls>; <ls n=""lan,24,11"">24<sup>11</sup></ls> ({%twice with, twice without%}); {@kiṃcit@} {@kiṃcid,@} each a little, <ls n=""lan,27,9"">27<sup>9</sup></ls>; {%<ab>w.</ab> relative,%} {@ya@} {@ka cid,@} whosoever, whatsoever, any soever, <ls n=""lan,21,11"">21<sup>11</sup></ls>; {@kāni kāni cid,@} any soever, <ls n=""lan,82,15"">82<sup>15</sup></ls>; <div n=""2""/>{@—2e. ka api,@} something, somebody, <ls n=""lan,17,11"">17<sup>11</sup></ls>; some, a {%or%} an, a certain, <ls n=""lan,21,2"">21<sup>2</sup></ls>; {@na ka api:@} nothing, <ls n=""lan,39,21"">39<sup>21</sup></ls>; no, no one, <ls n=""lan,20,10"">20<sup>10</sup></ls>; <div n=""1""/><div n=""2""/>{@—3.@} {%derivs of%} {@ka,@} {%see%} <ls n=""wg,505"">505</ls>; <div n=""2""/>{@—4.@} {%exclamatory,%} <lbinfo n=""exclam-atory,""/> {%at <ab>beg.</ab> of <ab>cpds</ab>: <ab>cf.</ab>, <ab>e. g.</ab>,%} {@kā-puruṣa,@} {@kim-prabhu, ku-dṛṣṭi, ko-vida,@} {%and see%} <ls n=""wg,506"">506,</ls> <ls n=""wg,1121"">1121e</ls>; <div n=""2""/>{@—5.@} {%for%} {@kim@} {%as <ab>adv.</ab>, see%} {@kim.@} [for the stem-forms {@ka, ki, ku,@} see <ls n=""wg,505"">505</ls>: <ab>cf.</ab> Ionic <lang n=""greek"">κο-</lang>, Attic <lang n=""greek"">πο-</lang>, in <lang n=""greek"">κό-θεν, κῶς</lang>, <ab>etc.</ab>, ‘whence, how’; <lang n=""greek"">τί-ς, τί</lang>, <ab>Lat.</ab> {%qui-s, qui-d,%} <ab>AS.</ab> {%hwā, hwœ-t,%} <ab>Eng.</ab> {%who, wha-t;%} <ab>w.</ab> {@katará,@} <lbinfo n=""ka-tará,""/> ‘which of twain,’ <ab>cf.</ab> <lang n=""greek"">κό-τερο-ς</lang>, <ab>Lat.</ab> {%uter,%} <ab>AS.</ab> {%hwœ-ðer,%} <ab>Eng.</ab> {%whe-ther,%} ‘which of twain’; <ab>w.</ab> {@ka@} as <ab>indef.</ab>, <ab>cf.</ab> <lang n=""greek"">τι-ς</lang> ‘any one.’]"
ka	ka	994	138-b	"{@2ka,@}¦ {%<ab>m.</ab>%} Who, as name of a god, <ls n=""lan,94,15, 16"">94<sup>15, 16</sup></ls><ab>N.</ab>"
kaṃsa	kaMsa	995	138-b	{@kaṃsá,@}¦ {%<ab>m.</ab>%} metallic vessel; {%as collective,%} metallic implements.
kakṣā	kakzA	996	138-b	"{@kakṣā,@}¦ {%<ab>f.</ab>%} <div n=""2""/>{@—1.@} region of the girth; <div n=""2""/>{@—2.@} girdle, cincture; <div n=""2""/>{@—3.@} ({%like French%} ceinture) circular wall; {%and so%} the enclosed court. [<ab>cf.</ab> {@kaṅkaṇa:@} <ab>cf.</ab> <ab>Lat.</ab> {%cinc-tus,%} ‘girded’; for 1, <ab>cf.</ab> {%coxa,%} ‘hip’; for 3, <ab>cf.</ab> {%canc-er,%} ‘fence.’]"
kaṅkaṇa	kaNkaRa	997	138-b	"{@kaṅkaṇa,@}¦ {%<ab>n.</ab>%} ring-shaped ornament, bracelet. <lbinfo n=""brace-let.""/>  [<ab>cf.</ab> {@kakṣā.@}]"
kaṅkāla	kaNkAla	998	138-b	{@kaṅkāla,@}¦ {%<ab>m.</ab> <ab>n.</ab>%} skeleton.
kaccid	kaccid	999	138-b	{@kaccid,@}¦ {%see%} {@kad.@}
kaccha	kacCa	1000	138-b	{@kaccha,@}¦ {%<ab>m.</ab>%} border; shore; {@marsh-land;@} the district Cutch.
kacchapa	kacCapa	1001	139-a	{@kaccha-pa,@}¦ {%<ab>m.</ab>%} tortoise. [‘keeping, {%<ab>i. e.</ab>%} inhabiting the marsh,’ <ab>vbl</ab> 2 pa.]
kaṭaka	kawaka	1002	139-a	{@kaṭaka,@}¦ {%<ab>m.</ab> <ab>n.</ab>%} dale.
kaṇa	kaRa	1003	139-a	{@káṇa,@}¦ {%<ab>m.</ab>%} a small grain (as of dust or rice). [<ab>cf.</ab> {@kaniṣṭha.@}]
kaṇṭaka	kaRwaka	1004	139-a	{@káṇṭaka,@}¦ {%<ab>m.</ab>%} thorn.
kaṇṭakikṣīrin	kaRwakikzIrin	1005	139-a	{@kaṇṭaki-kṣīrin,@}¦ {%<ab>m.</ab> <ab>pl.</ab>%} thorn-plants and milk-plants.
kaṇṭakin	kaRwakin	1006	139-a	{@kaṇṭakin,@}¦ {%<ab>a.</ab>%} thorny; {%as <ab>m.</ab>%} thorn-plant. [{@kaṇṭaka.@}]
katham	kaTam	1007	139-a	"{@kathám,@}¦ {%Vedic%} {@kathā́,@} {%<ab>interr.</ab> <ab>adv.</ab>%} how ? in what way ? {@katham etat,@} how's that ? {@kathaṃ nu,@} how indeed ? {@kathaṃ cana,@} in any wise soever ({%emphasizing a preceding %} <lbinfo n=""preced-ing""/> {%negation%}); {@katham api,@} somehow. [{@ka,@} {@<ls n=""wg,1101"">1101.</ls>@}]"
kathaya	kaTaya	1008	139-a	"{@√kathaya@}¦ {@(kathayati)@}. tell; talk about; {%<ab>pass.</ab>%} be called, pass for. [<ab>lit.</ab> ‘tell the how,’ <lang n=""greek"">τὸ ὅπως λέγειν</lang>: <ab>denom.</ab> <ab>fr.</ab> {@katham,@} <ls n=""wg,1058"">1058.</ls>]"
kathā	kaTA	1009	139-a	{@1kathā́,@}¦ {%see%} {@kathám.@}
kathā	kaTA	1010	139-a	"{@2kathā,@}¦ {%<ab>f.</ab>%} <div n=""2""/>{@—1.@} story, tale, fable; discussion; <lbinfo n=""discus-sion;""/>  <div n=""2""/>{@—2.@} {%personified,%} Story, <ls n=""lan,56,9"">56<sup>9</sup></ls>. [<ab>prop.</ab> ‘the how, <lang n=""greek"">τὸ ὅπως</lang>,’ {@1kathā́.@}]"
kathāchala	kaTACala	1011	139-a	{@kathā-chala,@}¦ {%<ab>n.</ab>%} cover {%or%} guise of a fable.
kathāpīṭha	kaTApIWa	1012	139-a	{@kathā-pīṭha,@}¦ {%<ab>n.</ab>%} pedestal of Kathā, name of the first book of the Kathā-sarit-sāgara. [{@2kathā,@} <ab>mg</ab> 2.]
kathāvatāra	kaTAvatAra	1013	139-a	{@kathāvatāra,@}¦ {%<ab>m.</ab>%} incarnation of Kathā. [{@2kathā@} (<ab>mg</ab> 2) {@+ avatāra.@}]
kathāsaritsāgara	kaTAsaritsAgara	1014	139-a	"{@kathā-sarit-sāgara,@}¦ {%<ab>m.</ab>%} Story-streamocean, <lbinfo n=""Story-stream-ocean,""/>  title of Soma-deva's collection."
kad	kad	1015	139-a	"{@kád,@}¦ {%<ab>interr.</ab> <ab>pcl.</ab>%} nonne, num; {%<ab>w.</ab>%} {@cid,@} nonne, num; {@kaccid dṛṣṭā,@} was she seen ? [crystallized  <lbinfo n=""[crys-tallized""/> <ab>acc.</ab> <ab>s.</ab> <ab>n.</ab> of {@ka,@} <ls n=""wg,1111"">1111a</ls>.]"
kadā	kadA	1016	139-a	"{@kadā́,@}¦ {%<ab>adv.</ab>%} when ? {@na kadā cana,@} not at any time soever, never; {@kadā cid,@} once on a time, one day; {@kadā cid api na,@} never. [{@ka,@} <ls n=""wg,1103"">1103.</ls>]"
kadru	kadru	1017	139-a	"{@kádru,@}¦ {%<ab>a.</ab>%} brown; {@kadrū́@} [<ls n=""wg,355"">355c</ls>], {%<ab>f.</ab>%} brown Soma-vessel."
kan	kan	1018	139-a	{@√kan@}¦ {%or%} {@kā (caké; ákānīt).@} be glad. [<ab>cf.</ab> {@√kam@} and {@√can.@}]
kanaka	kanaka	1019	139-a	{@kánaka,@}¦ {%<ab>n.</ab>%} gold.
kanakasūtra	kanakasUtra	1020	139-a	{@kanaka-sūtra,@}¦ {%<ab>n.</ab>%} gold cord {%or%} chain.
kanakastambharucira	kanakastamBarucira	1021	139-a	{@kanaka-stambha-rucira,@}¦ {%<ab>a.</ab>%} shining with gold columns.
kaniṣṭha	kanizWa	1022	139-a	{@kaniṣṭha,@}¦ {%<ab>a.</ab>%} smallest; youngest. [<ab>cf.</ab> the following words and {@kaṇa@} and {@kanyā.@}]
kaniṣṭhaka	kanizWaka	1023	139-b	"{@kaniṣṭhaka,@}¦ {%<ab>a.</ab>%} smallest; {%<ab>f.</ab>%} {@-ikā@} [<ls n=""wg,1222"">1222d</ls>], {%<ab>sc.</ab>%} {@aṅguli,@} the little finger. [{@kaniṣṭha.@}]"
kaniṣṭhaprathama	kanizWapraTama	1024	139-b	{@kaniṣṭha-prathama,@}¦ {%<ab>a.</ab>%} having the youngest as the first.
kanīyāṃs	kanIyAMs	1025	139-b	"{@kánīyāṃs,@}¦ {%<ab>a.</ab>%} smaller; younger. [<ab>cf.</ab> {@kaniṣṭha@} and <ls n=""wg,467"">467<sup>2</sup></ls>.]"
kandara	kandara	1026	139-b	{@kandara,@}¦ {%<ab>n.</ab>%} cave. [perhaps ‘great cleft,’ {@kam@} (see {@ká@}) + {@dara.@}]
kandarpa	kandarpa	1027	139-b	{@kandarpa,@}¦ {%<ab>m.</ab>%} the god of love. [perhaps ‘of great wantonness,’ {@kam@} (see {@ká@}) {@+@} {@darpa.@}]
kanyakā	kanyakA	1028	139-b	"{@kanyakā,@}¦ {%<ab>f.</ab>%} girl. [{@kanyā,@} <ls n=""wg,1222"">1222b</ls>.]"
kanyā	kanyA	1029	139-b	{@kanyā́,@}¦ {%<ab>f.</ab>%} girl; maiden; daughter. [<ab>cf.</ab> {@kaniṣṭha.@}]
kanyāratna	kanyAratna	1030	139-b	{@kanyā-ratna,@}¦ {%<ab>n.</ab>%} girl-jewel, excellent maiden.
kapaṭa	kapawa	1031	139-b	{@kapaṭa,@}¦ {%<ab>m.</ab> <ab>n.</ab>%} fraud.
kapaṭaprabandha	kapawaprabanDa	1032	139-b	"{@kapaṭa-prabandha,@}¦ {%<ab>m.</ab>%} continued series  <lbinfo n=""se-ries""/> of frauds; machination, plot."
kaparda	kaparda	1033	139-b	{@kaparda,@}¦ {%<ab>m.</ab>%} small shell used as a coin, 80 = {@1paṇa; -aka,@} {%<ab>m.</ab> the same.%}
kapāla	kapAla	1034	139-b	"{@kapā́la,@}¦ {%<ab>n.</ab>%} <div n=""2""/>{@—1.@} cup {%or%} dish, <ls n=""lan,102,13"">102<sup>13</sup></ls>; <div n=""2""/>{@—2.@} cover {%or%} lid, <ls n=""lan,104,16"">104<sup>16</sup></ls>; <div n=""2""/>{@—3.@} cranium. [for <ab>mg</ab>, <ab>cf.</ab> <ab>Lat.</ab> {%testa,%} ‘earthen pot,’ <ab>w.</ab> French {%tête,%} ‘head.’]"
kapota	kapota	1035	139-b	{@kapóta,@}¦ {%<ab>m.</ab>%} dove.
kam	kam	1036	139-b	"{@kám,@}¦ {%<ab>pcl.</ab>%} <div n=""2""/>{@—1.@} {%emphasizing the preceding%} {%word,%} <ls n=""lan,79,11"">79<sup>11</sup></ls>; <div n=""2""/>{@—2.@} {%<ab>interr.</ab> <ab>pcl.</ab>,%} <ls n=""lan,88,10"">88<sup>10</sup></ls>. [{@ka,@} <ls n=""wg,1111"">1111a</ls>: <ab>cf.</ab> {@kád, kím.@}]"
kam	kam	1037	139-b	"{@√kam@}¦ ({@cakamé; kamiṣyáte; kāntá@} [<ls n=""wg,955"">955a</ls>]; {@kāmáyate, -ti@} [<ls n=""wg,1041"">1041<sup>2</sup></ls>]). wish; will; desire; <lbinfo n=""de-sire;""/>  love. [<ab>cf.</ab> {@√kan@} and {@√can.@}]"
kamaṇḍalu	kamaRqalu	1038	139-b	{@kamaṇḍalu,@}¦ {%<ab>m.</ab>%} water-jar.
kamp	kamp	1039	139-b	{@√kamp@}¦ ({@kámpate; cakampé; kampitá;@} {@kámpitum; -kámpya@}). tremble {%or%} shake.
kambala	kambala	1040	139-b	{@kambalá,@}¦ {%<ab>m.</ab>%} woolen cloth.
kambu	kambu	1041	139-b	{@kambu,@}¦ {%<ab>m.</ab>%} shell.
kambugrīva	kambugrIva	1042	139-b	{@kambu-grīva,@}¦ {%<ab>m.</ab>%} Shell-neck ({%<ab>i. e.</ab>%} having folds in the neck like a spiral shell), name of a tortoise. [{@grīvā́.@}]
